struggler_node,struggler_id,struggler_department,struggler_stage,candidate_node,candidate_id,candidate_department,shared_modules,module_overlap_pct,same_department,embedding_distance,match_score,rank
http://stonegrove.example/resource/Student_30854,30854,Craft,Year1,http://stonegrove.example/resource/Student_24797,24797,Psychology & Sociology,0,0.0,False,5.745764255523682,0.0,3
http://stonegrove.example/resource/Student_30854,30854,Craft,Year1,http://stonegrove.example/resource/Student_6278,6278,Modern Technologies,0,0.0,False,5.867865085601807,0.0,4
http://stonegrove.example/resource/Student_30854,30854,Craft,Year1,http://stonegrove.example/resource/Student_33833,33833,Languages,0,0.0,False,5.943347930908203,0.0,5
http://stonegrove.example/resource/Student_30854,30854,Craft,Year1,http://stonegrove.example/resource/Student_30660,30660,Politics & Economics,0,0.0,False,6.069536209106445,0.0,6
http://stonegrove.example/resource/Student_30854,30854,Craft,Year1,http://stonegrove.example/resource/Student_25019,25019,Psychology & Sociology,0,0.0,False,6.074057102203369,0.0,7
http://stonegrove.example/resource/Student_30854,30854,Craft,Year1,http://stonegrove.example/resource/Student_12986,12986,Modern Technologies,0,0.0,False,6.130904674530029,0.0,8
http://stonegrove.example/resource/Student_30854,30854,Craft,Year1,http://stonegrove.example/resource/Student_31904,31904,Politics & Economics,0,0.0,False,6.151719570159912,0.0,9
http://stonegrove.example/resource/Student_30854,30854,Craft,Year1,http://stonegrove.example/resource/Student_21513,21513,Sciences,0,0.0,False,6.168759822845459,0.0,10
http://stonegrove.example/resource/Student_30856,30856,Craft,Year1,http://stonegrove.example/resource/Student_28417,28417,Philosophy and Religion,0,0.0,False,5.840818405151367,0.0,1
http://stonegrove.example/resource/Student_30856,30856,Craft,Year1,http://stonegrove.example/resource/Student_24428,24428,Languages,0,0.0,False,5.906796455383301,0.0,2
http://stonegrove.example/resource/Student_30856,30856,Craft,Year1,http://stonegrove.example/resource/Student_26202,26202,Sciences,0,0.0,False,6.176215648651123,0.0,3
http://stonegrove.example/resource/Student_30856,30856,Craft,Year1,http://stonegrove.example/resource/Student_27838,27838,Sciences,0,0.0,False,6.176921844482422,0.0,4
http://stonegrove.example/resource/Student_30856,30856,Craft,Year1,http://stonegrove.example/resource/Student_21258,21258,Education,0,0.0,False,6.41171407699585,0.0,5
http://stonegrove.example/resource/Student_30856,30856,Craft,Year1,http://stonegrove.example/resource/Student_32404,32404,Health,0,0.0,False,6.469404220581055,0.0,6
http://stonegrove.example/resource/Student_30856,30856,Craft,Year1,http://stonegrove.example/resource/Student_15435,15435,Sciences,0,0.0,False,6.519536018371582,0.0,7
http://stonegrove.example/resource/Student_30856,30856,Craft,Year1,http://stonegrove.example/resource/Student_5496,5496,Sciences,0,0.0,False,6.57996129989624,0.0,8
http://stonegrove.example/resource/Student_30856,30856,Craft,Year1,http://stonegrove.example/resource/Student_31374,31374,Politics & Economics,0,0.0,False,6.586315155029297,0.0,9
http://stonegrove.example/resource/Student_30856,30856,Craft,Year1,http://stonegrove.example/resource/Student_31368,31368,Business,0,0.0,False,6.5894365310668945,0.0,10
http://stonegrove.example/resource/Student_30863,30863,Craft,Year1,http://stonegrove.example/resource/Student_28417,28417,Philosophy and Religion,0,0.0,False,5.21517276763916,0.0,1
http://stonegrove.example/resource/Student_30863,30863,Craft,Year1,http://stonegrove.example/resource/Student_33146,33146,Modern Technologies,0,0.0,False,5.618864059448242,0.0,2
http://stonegrove.example/resource/Student_30863,30863,Craft,Year1,http://stonegrove.example/resource/Student_30293,30293,Psychology & Sociology,0,0.0,False,5.684054374694824,0.0,3
http://stonegrove.example/resource/Student_30863,30863,Craft,Year1,http://stonegrove.example/resource/Student_31260,31260,Philosophy and Religion,0,0.0,False,5.791922092437744,0.0,4
http://stonegrove.example/resource/Student_30863,30863,Craft,Year1,http://stonegrove.example/resource/Student_31904,31904,Politics & Economics,0,0.0,False,5.923425674438477,0.0,5
http://stonegrove.example/resource/Student_30863,30863,Craft,Year1,http://stonegrove.example/resource/Student_15435,15435,Sciences,0,0.0,False,5.958044052124023,0.0,6
http://stonegrove.example/resource/Student_30863,30863,Craft,Year1,http://stonegrove.example/resource/Student_15268,15268,Health,0,0.0,False,6.006106853485107,0.0,7
http://stonegrove.example/resource/Student_30863,30863,Craft,Year1,http://stonegrove.example/resource/Student_3884,3884,Education,0,0.0,False,6.024548053741455,0.0,8
http://stonegrove.example/resource/Student_30863,30863,Craft,Year1,http://stonegrove.example/resource/Student_24428,24428,Languages,0,0.0,False,6.02815580368042,0.0,9
http://stonegrove.example/resource/Student_30863,30863,Craft,Year1,http://stonegrove.example/resource/Student_30999,30999,Psychology & Sociology,0,0.0,False,6.104428291320801,0.0,10
http://stonegrove.example/resource/Student_30899,30899,Business,Year1,http://stonegrove.example/resource/Student_31368,31368,Business,1,25.0,True,5.601005554199219,0.475,1
http://stonegrove.example/resource/Student_30899,30899,Business,Year1,http://stonegrove.example/resource/Student_33764,33764,Education,0,0.0,False,5.601799964904785,0.0,2
http://stonegrove.example/resource/Student_30899,30899,Business,Year1,http://stonegrove.example/resource/Student_17948,17948,Education,0,0.0,False,5.943833827972412,0.0,3
http://stonegrove.example/resource/Student_30899,30899,Business,Year1,http://stonegrove.example/resource/Student_18337,18337,Sciences,0,0.0,False,6.079521179199219,0.0,4
http://stonegrove.example/resource/Student_30899,30899,Business,Year1,http://stonegrove.example/resource/Student_28417,28417,Philosophy and Religion,0,0.0,False,6.149648666381836,0.0,5
http://stonegrove.example/resource/Student_30899,30899,Business,Year1,http://stonegrove.example/resource/Student_24428,24428,Languages,0,0.0,False,6.161790370941162,0.0,6
http://stonegrove.example/resource/Student_30899,30899,Business,Year1,http://stonegrove.example/resource/Student_29893,29893,Education,0,0.0,False,6.172458648681641,0.0,7
http://stonegrove.example/resource/Student_30899,30899,Business,Year1,http://stonegrove.example/resource/Student_33016,33016,Psychology & Sociology,0,0.0,False,6.200307369232178,0.0,8
http://stonegrove.example/resource/Student_30899,30899,Business,Year1,http://stonegrove.example/resource/Student_786,786,Education,0,0.0,False,6.260293960571289,0.0,9
http://stonegrove.example/resource/Student_30899,30899,Business,Year1,http://stonegrove.example/resource/Student_25605,25605,Engineering,0,0.0,False,6.337446212768555,0.0,10
http://stonegrove.example/resource/Student_30900,30900,Health,Year1,http://stonegrove.example/resource/Student_24508,24508,Health,2,100.0,True,4.159564018249512,1.0,1
http://stonegrove.example/resource/Student_30900,30900,Health,Year1,http://stonegrove.example/resource/Student_26631,26631,Health,2,100.0,True,4.264411449432373,1.0,2
http://stonegrove.example/resource/Student_30900,30900,Health,Year1,http://stonegrove.example/resource/Student_25758,25758,Health,2,100.0,True,4.940770626068115,1.0,3
http://stonegrove.example/resource/Student_30900,30900,Health,Year1,http://stonegrove.example/resource/Student_32223,32223,Politics & Economics,0,0.0,False,5.243523120880127,0.0,4
http://stonegrove.example/resource/Student_30900,30900,Health,Year1,http://stonegrove.example/resource/Student_31374,31374,Politics & Economics,0,0.0,False,5.375267505645752,0.0,5
http://stonegrove.example/resource/Student_30900,30900,Health,Year1,http://stonegrove.example/resource/Student_3884,3884,Education,0,0.0,False,5.383916854858398,0.0,6
http://stonegrove.example/resource/Student_30900,30900,Health,Year1,http://stonegrove.example/resource/Student_24428,24428,Languages,0,0.0,False,5.484656810760498,0.0,7
http://stonegrove.example/resource/Student_30900,30900,Health,Year1,http://stonegrove.example/resource/Student_34009,34009,Languages,0,0.0,False,5.5149006843566895,0.0,8
http://stonegrove.example/resource/Student_30900,30900,Health,Year1,http://stonegrove.example/resource/Student_3417,3417,Politics & Economics,0,0.0,False,5.597383975982666,0.0,9
http://stonegrove.example/resource/Student_30900,30900,Health,Year1,http://stonegrove.example/resource/Student_31030,31030,Sciences,0,0.0,False,5.632558822631836,0.0,10
http://stonegrove.example/resource/Student_30907,30907,Architecture,Year1,http://stonegrove.example/resource/Student_31233,31233,Architecture,4,100.0,True,4.527076244354248,1.0,1
http://stonegrove.example/resource/Student_30907,30907,Architecture,Year1,http://stonegrove.example/resource/Student_21475,21475,Health,0,0.0,False,5.720022201538086,0.0,2
http://stonegrove.example/resource/Student_30907,30907,Architecture,Year1,http://stonegrove.example/resource/Student_21225,21225,Education,0,0.0,False,5.959092617034912,0.0,3
http://stonegrove.example/resource/Student_30907,30907,Architecture,Year1,http://stonegrove.example/resource/Student_1354,1354,Education,0,0.0,False,6.02275276184082,0.0,4
http://stonegrove.example/resource/Student_30907,30907,Architecture,Year1,http://stonegrove.example/resource/Student_31030,31030,Sciences,0,0.0,False,6.075307369232178,0.0,5
http://stonegrove.example/resource/Student_30907,30907,Architecture,Year1,http://stonegrove.example/resource/Student_22687,22687,Health,0,0.0,False,6.086174011230469,0.0,6
http://stonegrove.example/resource/Student_30907,30907,Architecture,Year1,http://stonegrove.example/resource/Student_27838,27838,Sciences,0,0.0,False,6.108747959136963,0.0,7
http://stonegrove.example/resource/Student_30907,30907,Architecture,Year1,http://stonegrove.example/resource/Student_18337,18337,Sciences,0,0.0,False,6.186146259307861,0.0,8
http://stonegrove.example/resource/Student_30907,30907,Architecture,Year1,http://stonegrove.example/resource/Student_786,786,Education,0,0.0,False,6.232266426086426,0.0,9
http://stonegrove.example/resource/Student_30907,30907,Architecture,Year1,http://stonegrove.example/resource/Student_25605,25605,Engineering,0,0.0,False,6.233612060546875,0.0,10
http://stonegrove.example/resource/Student_30918,30918,Design,Year1,http://stonegrove.example/resource/Student_21258,21258,Education,0,0.0,False,5.575502872467041,0.0,1
http://stonegrove.example/resource/Student_30918,30918,Design,Year1,http://stonegrove.example/resource/Student_21225,21225,Education,0,0.0,False,5.743968486785889,0.0,2
http://stonegrove.example/resource/Student_30918,30918,Design,Year1,http://stonegrove.example/resource/Student_21513,21513,Sciences,0,0.0,False,5.789619445800781,0.0,3
http://stonegrove.example/resource/Student_30918,30918,Design,Year1,http://stonegrove.example/resource/Student_25605,25605,Engineering,0,0.0,False,5.9743452072143555,0.0,4
http://stonegrove.example/resource/Student_30918,30918,Design,Year1,http://stonegrove.example/resource/Student_33764,33764,Education,0,0.0,False,6.129502296447754,0.0,5
http://stonegrove.example/resource/Student_30918,30918,Design,Year1,http://stonegrove.example/resource/Student_28133,28133,Philosophy and Religion,0,0.0,False,6.168573379516602,0.0,6
http://stonegrove.example/resource/Student_30918,30918,Design,Year1,http://stonegrove.example/resource/Student_25528,25528,Health,0,0.0,False,6.210336685180664,0.0,7
http://stonegrove.example/resource/Student_30918,30918,Design,Year1,http://stonegrove.example/resource/Student_15435,15435,Sciences,0,0.0,False,6.222402572631836,0.0,8
http://stonegrove.example/resource/Student_30918,30918,Design,Year1,http://stonegrove.example/resource/Student_18337,18337,Sciences,0,0.0,False,6.227657794952393,0.0,9
http://stonegrove.example/resource/Student_30918,30918,Design,Year1,http://stonegrove.example/resource/Student_27533,27533,Health,0,0.0,False,6.266083240509033,0.0,10
http://stonegrove.example/resource/Student_30960,30960,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_34601,34601,Philosophy and Religion,3,100.0,True,3.647836685180664,1.0,1
http://stonegrove.example/resource/Student_30960,30960,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_28417,28417,Philosophy and Religion,0,0.0,True,5.764532089233398,0.3,2
http://stonegrove.example/resource/Student_30960,30960,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_31374,31374,Politics & Economics,0,0.0,False,5.27617073059082,0.0,3
http://stonegrove.example/resource/Student_30960,30960,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_22039,22039,Health,0,0.0,False,5.617990016937256,0.0,4
http://stonegrove.example/resource/Student_30960,30960,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_27838,27838,Sciences,0,0.0,False,5.712501525878906,0.0,5
http://stonegrove.example/resource/Student_30960,30960,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_786,786,Education,0,0.0,False,5.7496843338012695,0.0,6
http://stonegrove.example/resource/Student_30960,30960,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_22687,22687,Health,0,0.0,False,5.76704740524292,0.0,7
http://stonegrove.example/resource/Student_30960,30960,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_12899,12899,Health,0,0.0,False,5.781010627746582,0.0,8
http://stonegrove.example/resource/Student_30960,30960,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_25528,25528,Health,0,0.0,False,5.788434982299805,0.0,9
http://stonegrove.example/resource/Student_30960,30960,Philosophy and Religion,Year1,http://stonegrove.example/resource/Student_14409,14409,Sciences,0,0.0,False,5.796269416809082,0.0,10
http://stonegrove.example/resource/Student_310,310,Languages,Year1,http://stonegrove.example/resource/Student_4411,4411,Languages,2,100.0,True,3.3699910640716553,1.0,1
http://stonegrove.example/resource/Student_310,310,Languages,Year1,http://stonegrove.example/resource/Student_16325,16325,Languages,2,100.0,True,3.5794646739959717,1.0,2
http://stonegrove.example/resource/Student_310,310,Languages,Year1,http://stonegrove.example/resource/Student_3763,3763,Languages,2,100.0,True,3.9903597831726074,1.0,3
http://stonegrove.example/resource/Student_310,310,Languages,Year1,http://stonegrove.example/resource/Student_27251,27251,Languages,2,100.0,True,4.0446648597717285,1.0,4
http://stonegrove.example/resource/Student_310,310,Languages,Year1,http://stonegrove.example/resource/Student_26198,26198,Languages,2,100.0,True,4.550555229187012,1.0,5
http://stonegrove.example/resource/Student_310,310,Languages,Year1,http://stonegrove.example/resource/Student_14008,14008,Languages,0,0.0,True,5.116032600402832,0.3,6
http://stonegrove.example/resource/Student_310,310,Languages,Year1,http://stonegrove.example/resource/Student_7402,7402,Languages,0,0.0,True,5.765557289123535,0.3,7
http://stonegrove.example/resource/Student_310,310,Languages,Year1,http://stonegrove.example/resource/Student_31260,31260,Philosophy and Religion,0,0.0,False,5.521844387054443,0.0,8
http://stonegrove.example/resource/Student_310,310,Languages,Year1,http://stonegrove.example/resource/Student_23779,23779,Health,0,0.0,False,5.548087120056152,0.0,9
http://stonegrove.example/resource/Student_310,310,Languages,Year1,http://stonegrove.example/resource/Student_31374,31374,Politics & Economics,0,0.0,False,5.59360933303833,0.0,10
http://stonegrove.example/resource/Student_31021,31021,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_33626,33626,Psychology & Sociology,2,100.0,True,3.623061180114746,1.0,1
http://stonegrove.example/resource/Student_31021,31021,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_30999,30999,Psychology & Sociology,2,100.0,True,3.8373453617095947,1.0,2
http://stonegrove.example/resource/Student_31021,31021,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_30293,30293,Psychology & Sociology,2,100.0,True,4.000652313232422,1.0,3
http://stonegrove.example/resource/Student_31021,31021,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_32699,32699,Psychology & Sociology,0,0.0,True,5.417929172515869,0.3,4
http://stonegrove.example/resource/Student_31021,31021,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_24797,24797,Psychology & Sociology,0,0.0,True,5.483611583709717,0.3,5
http://stonegrove.example/resource/Student_31021,31021,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_6482,6482,Psychology & Sociology,0,0.0,True,5.643640041351318,0.3,6
http://stonegrove.example/resource/Student_31021,31021,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_21225,21225,Education,0,0.0,False,4.786751747131348,0.0,7
http://stonegrove.example/resource/Student_31021,31021,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_13107,13107,Education,0,0.0,False,5.15800666809082,0.0,8
http://stonegrove.example/resource/Student_31021,31021,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_11512,11512,Education,0,0.0,False,5.20675802230835,0.0,9
http://stonegrove.example/resource/Student_31021,31021,Psychology & Sociology,Year1,http://stonegrove.example/resource/Student_34009,34009,Languages,0,0.0,False,5.213376045227051,0.0,10
http://stonegrove.example/resource/Student_31023,31023,Art,Year1,http://stonegrove.example/resource/Student_30660,30660,Politics & Economics,0,0.0,False,5.7737250328063965,0.0,1
http://stonegrove.example/resource/Student_31023,31023,Art,Year1,http://stonegrove.example/resource/Student_28417,28417,Philosophy and Religion,0,0.0,False,5.884003162384033,0.0,2
http://stonegrove.example/resource/Student_31023,31023,Art,Year1,http://stonegrove.example/resource/Student_17942,17942,Sciences,0,0.0,False,5.914082050323486,0.0,3
http://stonegrove.example/resource/Student_31023,31023,Art,Year1,http://stonegrove.example/resource/Student_18337,18337,Sciences,0,0.0,False,5.919332027435303,0.0,4
http://stonegrove.example/resource/Student_31023,31023,Art,Year1,http://stonegrove.example/resource/Student_24428,24428,Languages,0,0.0,False,5.919534683227539,0.0,5
http://stonegrove.example/resource/Student_31023,31023,Art,Year1,http://stonegrove.example/resource/Student_27533,27533,Health,0,0.0,False,5.941152095794678,0.0,6
http://stonegrove.example/resource/Student_31023,31023,Art,Year1,http://stonegrove.example/resource/Student_5576,5576,Engineering,0,0.0,False,6.053745746612549,0.0,7
http://stonegrove.example/resource/Student_31023,31023,Art,Year1,http://stonegrove.example/resource/Student_16325,16325,Languages,0,0.0,False,6.065567493438721,0.0,8
http://stonegrove.example/resource/Student_31023,31023,Art,Year1,http://stonegrove.example/resource/Student_8192,8192,Sciences,0,0.0,False,6.115358352661133,0.0,9
http://stonegrove.example/resource/Student_31023,31023,Art,Year1,http://stonegrove.example/resource/Student_29839,29839,Sciences,0,0.0,False,6.160634517669678,0.0,10
http://stonegrove.example/resource/Student_31027,31027,Health,Year1,http://stonegrove.example/resource/Student_28887,28887,Health,3,100.0,True,3.0903475284576416,1.0,1
http://stonegrove.example/resource/Student_31027,31027,Health,Year1,http://stonegrove.example/resource/Student_21475,21475,Health,0,0.0,True,5.437727451324463,0.3,2
http://stonegrove.example/resource/Student_31027,31027,Health,Year1,http://stonegrove.example/resource/Student_23779,23779,Health,0,0.0,True,5.4431281089782715,0.3,3
http://stonegrove.example/resource/Student_31027,31027,Health,Year1,http://stonegrove.example/resource/Student_25528,25528,Health,0,0.0,True,5.5641655921936035,0.3,4
http://stonegrove.example/resource/Student_31027,31027,Health,Year1,http://stonegrove.example/resource/Student_22039,22039,Health,0,0.0,True,5.604844093322754,0.3,5
http://stonegrove.example/resource/Student_31027,31027,Health,Year1,http://stonegrove.example/resource/Student_33764,33764,Education,0,0.0,False,4.821057319641113,0.0,6
http://stonegrove.example/resource/Student_31027,31027,Health,Year1,http://stonegrove.example/resource/Student_18337,18337,Sciences,0,0.0,False,4.8727126121521,0.0,7
http://stonegrove.example/resource/Student_31027,31027,Health,Year1,http://stonegrove.example/resource/Student_3884,3884,Education,0,0.0,False,5.085798263549805,0.0,8
http://stonegrove.example/resource/Student_31027,31027,Health,Year1,http://stonegrove.example/resource/Student_21513,21513,Sciences,0,0.0,False,5.087389945983887,0.0,9
http://stonegrove.example/resource/Student_31027,31027,Health,Year1,http://stonegrove.example/resource/Student_17948,17948,Education,0,0.0,False,5.194323539733887,0.0,10
http://stonegrove.example/resource/Student_31055,31055,Engineering,Year1,http://stonegrove.example/resource/Student_18997,18997,Engineering,2,100.0,True,3.735825538635254,1.0,1
http://stonegrove.example/resource/Student_31055,31055,Engineering,Year1,http://stonegrove.example/resource/Student_26027,26027,Engineering,2,100.0,True,3.995483636856079,1.0,2
http://stonegrove.example/resource/Student_31055,31055,Engineering,Year1,http://stonegrove.example/resource/Student_30553,30553,Engineering,2,100.0,True,4.322046279907227,1.0,3
http://stonegrove.example/resource/Student_31055,31055,Engineering,Year1,http://stonegrove.example/resource/Student_184,184,Engineering,2,100.0,True,4.826857089996338,1.0,4
http://stonegrove.example/resource/Student_31055,31055,Engineering,Year1,http://stonegrove.example/resource/Student_23770,23770,Engineering,2,100.0,True,5.29500675201416,1.0,5
http://stonegrove.example/resource/Student_31055,31055,Engineering,Year1,http://stonegrove.example/resource/Student_21866,21866,Engineering,0,0.0,True,5.405165672302246,0.3,6
http://stonegrove.example/resource/Student_31055,31055,Engineering,Year1,http://stonegrove.example/resource/Student_25605,25605,Engineering,0,0.0,True,5.575996398925781,0.3,7
http://stonegrove.example/resource/Student_31055,31055,Engineering,Year1,http://stonegrove.example/resource/Student_31374,31374,Politics & Economics,0,0.0,False,4.934041976928711,0.0,8
http://stonegrove.example/resource/Student_31055,31055,Engineering,Year1,http://stonegrove.example/resource/Student_201,201,Sciences,0,0.0,False,4.965027809143066,0.0,9
http://stonegrove.example/resource/Student_31055,31055,Engineering,Year1,http://stonegrove.example/resource/Student_30660,30660,Politics & Economics,0,0.0,False,4.967376708984375,0.0,10
http://stonegrove.example/resource/Student_31072,31072,Health,Year1,http://stonegrove.example/resource/Student_24508,24508,Health,2,100.0,True,4.008272647857666,1.0,1
http://stonegrove.example/resource/Student_31072,31072,Health,Year1,http://stonegrove.example/resource/Student_26631,26631,Health,2,100.0,True,4.064405918121338,1.0,2
http://stonegrove.example/resource/Student_31072,31072,Health,Year1,http://stonegrove.example/resource/Student_25758,25758,Health,2,100.0,True,5.03256368637085,1.0,3
http://stonegrove.example/resource/Student_31072,31072,Health,Year1,http://stonegrove.example/resource/Student_24428,24428,Languages,0,0.0,False,4.706079483032227,0.0,4
http://stonegrove.example/resource/Student_31072,31072,Health,Year1,http://stonegrove.example/resource/Student_32223,32223,Politics & Economics,0,0.0,False,5.0957865715026855,0.0,5
http://stonegrove.example/resource/Student_31072,31072,Health,Year1,http://stonegrove.example/resource/Student_31260,31260,Philosophy and Religion,0,0.0,False,5.158682823181152,0.0,6
http://stonegrove.example/resource/Student_31072,31072,Health,Year1,http://stonegrove.example/resource/Student_33764,33764,Education,0,0.0,False,5.439416408538818,0.0,7
http://stonegrove.example/resource/Student_31072,31072,Health,Year1,http://stonegrove.example/resource/Student_30999,30999,Psychology & Sociology,0,0.0,False,5.446015357971191,0.0,8
http://stonegrove.example/resource/Student_31072,31072,Health,Year1,http://stonegrove.example/resource/Student_25605,25605,Engineering,0,0.0,False,5.474256992340088,0.0,9
http://stonegrove.example/resource/Student_31072,31072,Health,Year1,http://stonegrove.example/resource/Student_31904,31904,Politics & Economics,0,0.0,False,5.565854072570801,0.0,10
http://stonegrove.example/resource/Student_31089,31089,Politics & Economics,Year1,http://stonegrove.example/resource/Student_21016,21016,Politics & Economics,2,100.0,True,4.122168064117432,1.0,1
http://stonegrove.example/resource/Student_31089,31089,Politics & Economics,Year1,http://stonegrove.example/resource/Student_4174,4174,Politics & Economics,2,100.0,True,4.251352787017822,1.0,2
http://stonegrove.example/resource/Student_31089,31089,Politics & Economics,Year1,http://stonegrove.example/resource/Student_21202,21202,Politics & Economics,2,100.0,True,4.281813621520996,1.0,3
http://stonegrove.example/resource/Student_31089,31089,Politics & Economics,Year1,http://stonegrove.example/resource/Student_12443,12443,Politics & Economics,2,100.0,True,4.902945518493652,1.0,4
http://stonegrove.example/resource/Student_31089,31089,Politics & Economics,Year1,http://stonegrove.example/resource/Student_23131,23131,Politics & Economics,2,100.0,True,5.381118297576904,1.0,5
http://stonegrove.example/resource/Student_31089,31089,Politics & Economics,Year1,http://stonegrove.example/resource/Student_32223,32223,Politics & Economics,0,0.0,True,5.557559490203857,0.3,6
http://stonegrove.example/resource/Student_31089,31089,Politics & Economics,Year1,http://stonegrove.example/resource/Student_31374,31374,Politics & Economics,0,0.0,True,5.614108085632324,0.3,7
http://stonegrove.example/resource/Student_31089,31089,Politics & Economics,Year1,http://stonegrove.example/resource/Student_31904,31904,Politics & Economics,0,0.0,True,5.748396873474121,0.3,8
http://stonegrove.example/resource/Student_31089,31089,Politics & Economics,Year1,http://stonegrove.example/resource/Student_20819,20819,Politics & Economics,0,0.0,True,5.849684238433838,0.3,9
http://stonegrove.example/resource/Student_31089,31089,Politics & Economics,Year1,http://stonegrove.example/resource/Student_30660,30660,Politics & Economics,0,0.0,True,6.033396244049072,0.3,10
http://stonegrove.example/resource/Student_31151,31151,Geography,Year1,http://stonegrove.example/resource/Student_16428,16428,Geography,4,100.0,True,4.989684104919434,1.0,1
http://stonegrove.example/resource/Student_31151,31151,Geography,Year1,http://stonegrove.example/resource/Student_24691,24691,Education,0,0.0,False,6.198612689971924,0.0,2
http://stonegrove.example/resource/Student_31151,31151,Geography,Year1,http://stonegrove.example/resource/Student_24428,24428,Languages,0,0.0,False,6.203299522399902,0.0,3
http://stonegrove.example/resource/Student_31151,31151,Geography,Year1,http://stonegrove.example/resource/Student_24508,24508,Health,0,0.0,False,6.493166446685791,0.0,4
http://stonegrove.example/resource/Student_31151,31151,Geography,Year1,http://stonegrove.example/resource/Student_31030,31030,Sciences,0,0.0,False,6.503423690795898,0.0,5
http://stonegrove.example/resource/Student_31151,31151,Geography,Year1,http://stonegrove.example/resource/Student_21225,21225,Education,0,0.0,False,6.658933639526367,0.0,6
http://stonegrove.example/resource/Student_31151,31151,Geography,Year1,http://stonegrove.example/resource/Student_26631,26631,Health,0,0.0,False,6.6786112785339355,0.0,7
http://stonegrove.example/resource/Student_31151,31151,Geography,Year1,http://stonegrove.example/resource/Student_33764,33764,Education,0,0.0,False,6.730197429656982,0.0,8
http://stonegrove.example/resource/Student_31151,31151,Geography,Year1,http://stonegrove.example/resource/Student_28961,28961,Education,0,0.0,False,6.7578043937683105,0.0,9
http://stonegrove.example/resource/Student_31151,31151,Geography,Year1,http://stonegrove.example/resource/Student_21258,21258,Education,0,0.0,False,6.77997350692749,0.0,10
http://stonegrove.example/resource/Student_31159,31159,Architecture,Year1,http://stonegrove.example/resource/Student_31233,31233,Architecture,4,100.0,True,3.2012999057769775,1.0,1
http://stonegrove.example/resource/Student_31159,31159,Architecture,Year1,http://stonegrove.example/resource/Student_21475,21475,Health,0,0.0,False,5.793593883514404,0.0,2
http://stonegrove.example/resource/Student_31159,31159,Architecture,Year1,http://stonegrove.example/resource/Student_22687,22687,Health,0,0.0,False,6.10578727722168,0.0,3
http://stonegrove.example/resource/Student_31159,31159,Architecture,Year1,http://stonegrove.example/resource/Student_31374,31374,Politics & Economics,0,0.0,False,6.1360907554626465,0.0,4
http://stonegrove.example/resource/Student_31159,31159,Architecture,Year1,http://stonegrove.example/resource/Student_18337,18337,Sciences,0,0.0,False,6.171324253082275,0.0,5
http://stonegrove.example/resource/Student_31159,31159,Architecture,Year1,http://stonegrove.example/resource/Student_20819,20819,Politics & Economics,0,0.0,False,6.477121353149414,0.0,6
http://stonegrove.example/resource/Student_31159,31159,Architecture,Year1,http://stonegrove.example/resource/Student_21513,21513,Sciences,0,0.0,False,6.4869914054870605,0.0,7
http://stonegrove.example/resource/Student_31159,31159,Architecture,Year1,http://stonegrove.example/resource/Student_26202,26202,Sciences,0,0.0,False,6.524774074554443,0.0,8
http://stonegrove.example/resource/Student_31159,31159,Architecture,Year1,http://stonegrove.example/resource/Student_30660,30660,Politics & Economics,0,0.0,False,6.531811237335205,0.0,9
http://stonegrove.example/resource/Student_31159,31159,Architecture,Year1,http://stonegrove.example/resource/Student_31030,31030,Sciences,0,0.0,False,6.547842025756836,0.0,10
http://stonegrove.example/resource/Student_31202,31202,Politics & Economics,Year1,http://stonegrove.example/resource/Student_13595,13595,Politics & Economics,3,100.0,True,4.34114933013916,1.0,1
http://stonegrove.example/resource/Student_31202,31202,Politics & Economics,Year1,http://stonegrove.example/resource/Student_21398,21398,Politics & Economics,0,0.0,True,5.564115524291992,0.3,2
http://stonegrove.example/resource/Student_31202,31202,Politics & Economics,Year1,http://stonegrove.example/resource/Student_32223,32223,Politics & Economics,0,0.0,True,6.007791042327881,0.3,3
http://stonegrove.example/resource/Student_31202,31202,Politics & Economics,Year1,http://stonegrove.example/resource/Student_7622,7622,Politics & Economics,0,0.0,True,6.586405277252197,0.3,4
http://stonegrove.example/resource/Student_31202,31202,Politics & Economics,Year1,http://stonegrove.example/resource/Student_20819,20819,Politics & Economics,0,0.0,True,6.601500034332275,0.3,5
